URL;PublicationDate;ReferenceNumber;ReferenceURL;Initiative;Name;Keywords;Topics
https://portal.opengeospatial.org/files/?artifact_id=40441&version=2;2010;10-035r2;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Information Sharing Engineering Report;Atom,OWS Context,Services,KML,Mapping,XML,WMS,Catalog,WFS,GML,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=40313&version=2;2010;10-036r2;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Motion Video Change Detection;Video,SOS,Services,Architecture,XML,GML,Data Modeling,OM,Catalog,Mapping,;DataModels.Modeling, DataModels.Video
https://portal.opengeospatial.org/files/?artifact_id=40310&version=2;2010;10-059r2;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Web Processing Service Profiling Engineering Report;Profiling,Services,GML,Workflows,Coverage,Mapping,WCPS,Domains,XML,KML,;Services.WPS, DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=39509&version=3;2010;10-060r1;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Event Architecture Engineering Report;Events,Services,Broker,GML,Messaging,XML,Security,Architecture,Domains,SWE,;Domains.Aviation, DataModels.Aviation, Architecture.Events
https://portal.opengeospatial.org/files/?artifact_id=39513&version=2;2010;10-061r1;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Dynamic Sensor Notification Engineering Report;SWE,Services,Events,GML,Workflows,Messaging,XML,Architecture,SOS,SensorML,;Architecture.SensorWeb
https://portal.opengeospatial.org/files/?artifact_id=39476&version=3;2011;10-069r2;na;OGC Web Services, Phase 7 (OWS-7);OWS 7 Engineering Report -- Geosynchronization service;Services,XML,Events,Atom,GML,SOAP,REST,OpenSearch,Synchronization,WFS,;Clients.Communication, Architecture.AsynchronousCommuniction
https://portal.opengeospatial.org/files/?artifact_id=39728&version=2;2010;10-073r1;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 CCSI-SWE Best Practices Engineering Report;SWE,SOS,Services,Messaging,SensorML,Profiling,XML,Events,Architecture,Mapping,;Architecture.SensorWeb
https://portal.opengeospatial.org/files/?artifact_id=40311&version=2;2010;10-074;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Feature and Statistical Analysis Engineering Report;Services,Profiling,Workflows,XML,GML,Architecture,Mapping,WFS,Semantic,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=40133&version=2;2010;10-079r3;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Aviation Architecture Engineering Report;Events,AIXM,Services,WFS,Aviation,WXXM,GML,Architecture,Aeronautical,Portrayal,;Domains.Aviation, Architecture.Events
https://portal.opengeospatial.org/files/?artifact_id=40334&version=2;2010;10-086r1;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 - Authoritative Data Source Directory Engineering Report;OpenSearch,Services,CSW,Catalog,Atom,OWS Context,Registries,Semantic,Mapping,XML,;DataModels.Modeling, Semantic.Registries
https://portal.opengeospatial.org/files/?artifact_id=40139&version=2;2010;10-087;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Motion Imagery Discovery and Retrieval Engineering Report;Platforms,Video,XML,SWE,Architecture,Sensor Web,Services,Aviation,Catalog,Registries,;DataModels.Modeling, DataModels.Video
https://portal.opengeospatial.org/files/?artifact_id=50438&version=2;2014;10-088r3;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Schema Automation Engineering Report;KML,NAS,OCL,GML,Conversion,XML,Services,Mapping,Portrayal,Messaging,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=40840&version=2;2010;10-094;na;OGC Web Services, Phase 7 (OWS-7);Summary of the OGC Web Services, Phase 7 (OWS-7) Interoperability Testbed;Services,Aviation,AIXM,WXXM,Video,Aeronautical,SWE,Profiling,Workflows,Synchronization,;IP
https://portal.opengeospatial.org/files/?artifact_id=40134&version=2;2010;10-127r1;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Engineering Report - Aviation Portrayal;Portrayal,Registries,Services,WFS,Coverage,WMS,AIXM,Architecture,Aviation,CSW,;Domains.Aviation, Clients.Portrayal
https://portal.opengeospatial.org/files/?artifact_id=40114&version=2;2010;10-130;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Aviation – FUSE Deployment Engineering Report;Services,WFS,Secur;Domains.Aviation, Architecture.Events
https://portal.opengeospatial.org/files/?artifact_id=40502&version=1;2010;10-131r1;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Aviation – AIXM Assessment Report;AIXM,GML,WFS,Services,Events,Aviation,Aeronautical,XML,Architecture,WXXM,;Domains.Aviation, DataModels.AIXM
https://portal.opengeospatial.org/files/?artifact_id=40149&version=2;2010;10-132;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Aviation – WXXM Assessment Engineering Report;WXXM,WFS,Services,Aviation,AIXM,Coverage,Architecture,Messaging,GML,Compliance,;Domains.Aviation, DataModels.WXXM
https://portal.opengeospatial.org/files/?artifact_id=40336&version=1;2010;10-137;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 UML to Schema, Conversion and Validation;XML,AIXM,WFS,GML,Services,Profiling,Conversion,Aviation,Aeronautical,Registries,;Domains.Aviation, DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=40144&version=3;2010;10-155;na;OGC Web Services, Phase 7 (OWS-7);OWS-7 Towards secure interconnection of OGC Web Services with SWIM;Services,Security,NAS,Architecture,Messaging,SOAP,XML,Events,Aviation,Domains,;Domains.Aviation, Architecture.Security
https://portal.opengeospatial.org/files/?artifact_id=45380;2012;11-061r1;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 AIXM Metadata Guidelines Engineering Report;AIXM,GML,Messaging,Events,Aviation,XML,CITE,Profiling,Compliance,CityGML,;Domains.Aviation, DataModels.AIXM
https://portal.opengeospatial.org/files/?artifact_id=46548;2011;11-062r2;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 CCI Portrayal Registries Engineering Report;Portrayal,Registries,KML,Services,Mapping,WFS,Profiling,Aviation,WMS,XML,;Clients.Portrayal, Semantic.Registries
https://portal.opengeospatial.org/files/?artifact_id=46342;2011;11-063r6;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Cross Community Interoperability (CCI) Semantic Mediation Engineering Report;Mapping,Semantic,RDF,WFS,Services,Ontology,GML,Data Modeling,Portrayal,Registries,;Semantic.Mappings
https://portal.opengeospatial.org/files/?artifact_id=46324;2011;11-064r3;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 CCI Schema Automation Engineering Report;KML,GML,XML,OCL,Portrayal,WFS,Profiling,Conversion,Registries,Services,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=46322;2012;11-072r2;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Aviation – Weather Information Exchange Model (WXXM) Engineering Report;WCS,GML,Services,Coverage,WXXM,Architecture,Domains,WCPS,Aviation,Profiling,;Domains.Aviation, DataModels.WXXM
https://portal.opengeospatial.org/files/?artifact_id=46666;2012;11-073r2;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Aviation: Guidance for Retrieving AIXM 5.1 data via an OGC WFS 2.0;WFS,AIXM,GML,Services,Aviation,Aeronautical,Events,Compliance,Profiling,Domains,;Domains.Aviation, DataModels.AIXM
https://portal.opengeospatial.org/files/?artifact_id=46679;2011;11-085r1;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Bulk Geodata Transfer Using GML Engineering Report;XML,GML,Services,WFS,Events,;Architecture.BigData
https://portal.opengeospatial.org/files/?artifact_id=46019;2012;11-086r1;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Aviation Thread - Authoritative AIXM Data Source Engineering Report;WFS,Services,AIXM,GML,Messaging,Profiling,Security,Architecture,Aviation,Events,;Domains.Aviation, DataModels.AIXM
https://portal.opengeospatial.org/files/?artifact_id=46038;2011;11-087;na;OGC Web Services, Phase 8 (OWS-8);WFS 2.0 Change Proposal from OWS-8 - Add CreateSchema and DropFeatureType operations;WFS,XML,Semantic,GML,Services,Messaging,Events,Profiling,Domains,;Services.WFS
https://portal.opengeospatial.org/files/?artifact_id=46228;2011;11-089r1;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Engineering Report - Guidelines for International Civil Aviation Organization (ICAO) portrayal using SLD/SE;AIXM,GML,Portrayal,WFS,Services,Aviation,XML,Aeronautical,Events,Semantic,;Domains.Aviation
https://portal.opengeospatial.org/files/?artifact_id=45407;2011;11-090;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Engineering Report Metadata Mapping between NASA ECS/HDF-EOS and WSC2.0;GML,Coverage,Mapping,WCS,SWE,Data Modeling,Profiling,Services,Domains,CITE,;DataModels.Modeling,Services.WCS
https://portal.opengeospatial.org/files/?artifact_id=46094;2012;11-091;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Review of the WXXS exchange schemas;GML,XML,Compliance,Services,Aviation,Events,Domains,SWE,Coverage,Security,;Domains.Aviation, DataModels.WXXM
https://portal.opengeospatial.org/files/?artifact_id=46243;2011;11-092r2;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Report on Digital NOTAM Event Specification;AIXM,Events,Coverage,GML,Messaging,XML,Mapping,Aeronautical,Services,Aviation,;Domains.Aviation, DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=46242;2011;11-093r2;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Aviation Architecture Engineering Report;AIXM,Services,Events,GML,WFS,Aviation,Architecture,SOAP,Messaging,XML,;Domains.Aviation, DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=45404;2011;11-096;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 WCS 2.0 Earth Observation Application Profile Engineering Report;WCS,Profiling,Coverage,Services,XML,GML,CITE,Events,;DataModels.Modeling,Services.WCS
https://portal.opengeospatial.org/files/?artifact_id=46394;2011;11-097;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 AIXM 5.1 Compression Benchmarking;AIXM,GML,XML,Platforms,WFS,Messaging,Services,Events,Aeronautical,Aviation,;Domains.Aviation,DataModels.AIXM
https://portal.opengeospatial.org/files/?artifact_id=46227;2011;11-106r1;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Digital NOTAM Refactor;Domains,Events,Aviation,Services,AIXM,Registries,Mapping,GML,Profiling,Governance,;Domains.Aviation, DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=47479;2011;11-107;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Domain Modelling Cookbook;Domains,Registries,Events,Governance,XML,GML,Services,AIXM,Semantic,Mapping,;Domains.Aviation, DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=46170;2012;11-108;http://www.opengis.net/doc/ER/ows-8-mobile-object- processing;OGC Web Services, Phase 8 (OWS-8);OWS-8 Analysis of OGC Standards for Supporting Mobile Object Processing Implementation (Engineering Report);GML,SWE,XML,Video,Services,Moving Targets,WFS,SOS,Workflows,Architecture,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=46171;2011;11-113r1;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Information Model for Moving Target Indicators and Moving Object Bookmarks (Engineering Report);Mapping,XML,Security,Video,Moving Targets,Services,Conversion,GML,Sensor Web,Events,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=45754;2011;11-114;na;OGC Web Services, Phase 8 (OWS-8);OWS 8 Bulk Geodata Transfer with File Geodatabase;XML,Events,Mapping,Profiling,Platforms,Domains,Data Modeling,;Architecture.BigData
https://portal.opengeospatial.org/files/?artifact_id=46793;2011;11-116;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 Geoprocessing for Earth Observations Engineering Report;Services,WCS,Coverage,WCPS,Profiling,GML,Events,XML,Semantic,Workflows,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=46037;2011;11-125;na;OGC Web Services, Phase 8 (OWS-8);OWS-8 - GeoSynchronization Best Practices;WFS,Services,Atom,XML,Synchronization,Events,Messaging,GML,Platforms,;Architecture.Synchronization
https://portal.opengeospatial.org/files/?artifact_id=46372;2012;11-134;http://www.opengis.net/doc/ER/ows8-tracking-vmti;OGC Web Services, Phase 8 (OWS-8);OWS-8 Tracking: Moving Target Indicator Process, Workflows and Implementation Results ER;SWE,WFS,GML,Video,SOS,Services,XML,Broker,Moving Targets,Architecture,;Domains.MovingTargets
https://portal.opengeospatial.org/files/?artifact_id=47018;2011;11-139r2;http://www.opengis.net/doc/ows8-summary-report;OGC Web Services, Phase 9 (OWS-9);Summary of the OGC Web Services, Phase 8 (OWS-8) Interoperability Testbed;Services,WFS,Portrayal,Coverage,Aviation,AIXM,GML,WCS,Architecture,Profiling,;IP
https://portal.opengeospatial.org/files/?artifact_id=58922;2014;12-027r3;http://www.opengeospatial.net/doc/DP/wfs-temporality-extension;Testbed-10;OGC Web Feature Service (WFS) Temporality Extension ;AIXM,GML,WFS,Services,XML,Profiling,Aviation,Aeronautical,Events,Data Modeling,;Domains.Aviation, Services.WFS
https://portal.opengeospatial.org/files/?artifact_id=51784&version=1;2012;12-093;http://www.opengeospatial.net/doc/ows9ugas;OGC Web Services, Phase 9 (OWS-9);OWS-9 SSI UGAS Engineering Report;SWE,JSON,GML,XML,Conversion,GeoJSON,REST,Mapping,Services,Profiling,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=51807&version=1;2012;12-094;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 Aviation: AIRM Derivation;GML,JSON,Mapping,XML,WXXM,Profiling,Aviation,Architecture,AIXM,Governance,;Domains.Aviation, DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=52783&version=1;2012;12-095;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 Innovation - Coverages: Coverage Access (OPeNDAP) Study;WCS,Coverage,Services,Semantic,GML,Mapping,Aviation,Aeronautical,Compliance,CITE,;DataModels.Modeling
https://portal.opengeospatial.org/files/?artifact_id=52162&version=1;2012;12-096;http://www.opengeospatial.net/doc/OWS9-GPS-SWE;OGC Web Services, Phase 9 (OWS-9);OWS-9  Engineering Report: Use of SWE Common and SensorML for GPS Messaging;SWE,Messaging,Services,SOS,SensorML,Mapping,Workflows,Sensor Web,Aviation,Aeronautical,;Architecture.SensorWeb
https://portal.opengeospatial.org/files/?artifact_id=51998&version=2;2013;12-097;http://www.opengis.net/def/doc-type/per/OWS-9-bulk-data-transfer-gml;OGC Web Services, Phase 9 (OWS-9);OWS-9 Engineering Report - SSI - Bulk Data Transfer (GML Streaming);GML,Services,WFS,Mapping,XML,Aviation,Aeronautical,Profiling,Compliance,Events,;Architecture.BigData
https://portal.opengeospatial.org/files/?artifact_id=51840&version=1;2012;12-103r3;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 CCI Semantic Mediation Engineering Report;Semantic,WFS,Mapping,Services,Ontology,Architecture,Broker,AIXM,Aviation,Profiling,;Semantic.Mappings
https://portal.opengeospatial.org/files/?artifact_id=51888&version=1;2013;12-104;http://www.opengeospatial.net/doc/spegg;OGC Web Services, Phase 9 (OWS-9);OWS-9 Engineering Report - CCI - Single Point of Entry Global Gazetteer;WFS,XML,Semantic,Services,GML,Architecture,Events,Compliance,Profiling,Data Modeling,;Services.WFS
https://portal.opengeospatial.org/files/?artifact_id=52018&version=1;2013;12-105;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 - OWS Context evaluation IP Engineering Report;Atom,GML,OWS Context,Services,XML,Mapping,CSW,WMS,WFS,JSON,;DataModels.Context
https://portal.opengeospatial.org/files/?artifact_id=51806&version=1;2013;12-118;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 Security ER;WFS,Security,Services,GML,CSW,XML,Architecture,Mapping,Profiling,OWS Context,;Architecture.Security
https://portal.opengeospatial.org/files/?artifact_id=51863&version=1;2012;12-119;http://www.opengeospatial.net/doc/OWS9-OGCMobileApps;OGC Web Services, Phase 9 (OWS-9);OWS-9 OWS Innovations Mobile Apps Engineering Report;Services,Synchronization,Security,Architecture,Compliance,Events,Platforms,Mapping,OWS Context,WMS,;Clients.HCI
https://portal.opengeospatial.org/files/?artifact_id=51178&version=1;2012;12-133;na;OGC Web Services, Phase 9 (OWS-9);OGC Web Services Facade for OGC IP Engineering Report ;Services,SOAP,REST,JSON,IP,Security,XML,Mapping,WFS,Events,;Services.Other
https://portal.opengeospatial.org/files/?artifact_id=51833&version=1;2012;12-139;na;OGC Web Services, Phase 9 (OWS-9);OWS‐9 SSI Security Rules Service Engineering Report;Services,XML,Security,Profiling,Architecture,Messaging,Semantic,WFS,Domains,WMS,;Architecture.Security
https://portal.opengeospatial.org/files/?artifact_id=53255&version=1;2013;12-144;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 Architecture - Registry Engineering Report;Services,Registries,Events,Aviation,Data quality,AIXM,GML,Profiling,Mapping,Security,;Domains.Aviation
https://portal.opengeospatial.org/files/?artifact_id=52126&version=1;2012;12-145;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 Aviation Metadata & Provenance Engineering Report;AIXM,WFS,Services,GML,Aviation,Registries,Profiling,Domains,XML,CSW,;Domains.Aviation
https://portal.opengeospatial.org/files/?artifact_id=51823&version=1;2013;12-147;htp://www.opengeospatial.net/doc/OWS-9AviationArchitectureEngineeringReport;OGC Web Services, Phase 9 (OWS-9);OWS-9 Aviation Architecture Engineering Report;Services,AIXM,Events,WFS,Messaging,GML,Aviation,Profiling,Compliance,Mapping,;Domains.Aviation
https://portal.opengeospatial.org/files/?artifact_id=51898&version=1;2012;12-151;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 Aviation Portrayal Engineering Report;Mapping,Services,Events,WFS,Architecture,Portrayal,Messaging,Aviation,Workflows,Registries,;Domains.Aviation, Clients.Portrayal
https://portal.opengeospatial.org/files/?artifact_id=51844&version=1;2013;12-152;http://www.opengeospatial.net/doc/ows9/cite-guide;OGC Web Services, Phase 9 (OWS-9);OWS-9 CITE Help Guide Engineering Report;CITE,Services,Messaging,Events,Compliance,GML,Profiling,XML,WFS,WMS,;Compliance.CITE
https://portal.opengeospatial.org/files/?artifact_id=51889&version=1;2012;12-154;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 OWS Innovations GMLJP2 for NITF Engineering Report;GML,Mapping,Events,Coverage,Security,XML,Profiling,Cloud,Semantic,Services,;DataModels.Other
https://portal.opengeospatial.org/files/?artifact_id=51891&version=1;2013;12-155;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 OWS Innovations WCS for LIDAR Engineering Report;GML,WCS,Services,Coverage,LiDAR,Aviation,Aeronautical,Compliance,Security,Profiling,;Services.WCS, DataModels.LiDAR
https://portal.opengeospatial.org/files/?artifact_id=51842&version=1;2013;12-156;http://www.opengeospatial.net/doc/OWS-9-ER-RAP;OGC Web Services, Phase 9 (OWS-9);OWS-9 Reference Architecture Profile (RAP) Advisor Engineering Report;Services,Profiling,Architecture,Domains,Compliance,Workflows,Mapping,WMS,Events,XML,;IP
https://portal.opengeospatial.org/files/?artifact_id=52054&version=1;2013;12-157;na;OGC Web Services, Phase 9 (OWS-9);OWS-9 Engineering Report - OWS Innovations - Map Tiling Methods Harmonization;WMTS,Profiling,Services,Mapping,WMS,REST,Architecture,Events,XML,SOAP,;Services.WMTS, Architecture.REST
